venue_id,venue_name,city,country,country_code,timezone,complex_id
sr:venue:27457,Court 19,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:1707,Stadium 9,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:1706,Stadium 8,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:1705,Stadium 7,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:76005,PC5,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:1704,Stadium 6,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:38461,Court 20,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:76003,PC4,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:76001,PC3,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:1708,Stadium 1,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:1703,Stadium 5,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:76043,PC6,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:1702,Stadium 4,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:1701,Stadium 3,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:1700,Stadium 2,Indian Wells,UNITED STATES,USA,America/Los_Angeles,sr:complex:38419
sr:venue:81173,Court 4,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:38421
sr:venue:27727,Indoor 5,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:38421
sr:venue:19585,Court 7,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:38421
sr:venue:27725,Indoor 6,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:38421
sr:venue:27675,Court 9,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:38421
sr:venue:81171,Court 3,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:38421
sr:venue:27655,Court 8,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:38421
sr:venue:15327,Court 1,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:38421
sr:venue:81289,Indoors 2,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:38421
sr:venue:62269,Court 3,Pau,FRANCE,FRA,Europe/Paris,sr:complex:38451
sr:venue:62267,Court 2,Pau,FRANCE,FRA,Europe/Paris,sr:complex:38451
sr:venue:62265,Court 1,Pau,FRANCE,FRA,Europe/Paris,sr:complex:38451
sr:venue:38453,Central,Pau,FRANCE,FRA,Europe/Paris,sr:complex:38451
sr:venue:38455,TC Pau 1,Pau,FRANCE,FRA,Europe/Paris,sr:complex:38451
sr:venue:10390,Stadium,Shenzhen,CHINA,CHN,Asia/Shanghai,sr:complex:38603
sr:venue:13860,Court 4,Shenzhen,CHINA,CHN,Asia/Shanghai,sr:complex:38603
sr:venue:18001,Indoor 3,Shenzhen,CHINA,CHN,Asia/Shanghai,sr:complex:38603
sr:venue:27821,Court 9,Shenzhen,CHINA,CHN,Asia/Shanghai,sr:complex:38603
sr:venue:13856,Court 10,Shenzhen,CHINA,CHN,Asia/Shanghai,sr:complex:38603
sr:venue:13858,Court 3,Shenzhen,CHINA,CHN,Asia/Shanghai,sr:complex:38603
sr:venue:27817,Court 7,Shenzhen,CHINA,CHN,Asia/Shanghai,sr:complex:38603
sr:venue:17466,Indoor 1,Shenzhen,CHINA,CHN,Asia/Shanghai,sr:complex:38603
sr:venue:27991,Court 11,Shenzhen,CHINA,CHN,Asia/Shanghai,sr:complex:38603
sr:venue:19599,Court 8,Shenzhen,CHINA,CHN,Asia/Shanghai,sr:complex:38603
sr:venue:17468,Indoor 2,Shenzhen,CHINA,CHN,Asia/Shanghai,sr:complex:38603
sr:venue:38633,Center Court,Phoenix,UNITED STATES,USA,America/Phoenix,sr:complex:38631
sr:venue:38635,Court 3,Phoenix,UNITED STATES,USA,America/Phoenix,sr:complex:38631
sr:venue:38682,Court 4,Phoenix,UNITED STATES,USA,America/Phoenix,sr:complex:38631
sr:venue:38637,Court 2,Phoenix,UNITED STATES,USA,America/Phoenix,sr:complex:38631
sr:venue:62521,Court 1,Phoenix,UNITED STATES,USA,America/Phoenix,sr:complex:38631
sr:venue:1722,Stadium,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:1721,Grandstand,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:1720,Court 10,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:1715,Court 5,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:1714,Court 4,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:1713,Court 3,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:1712,Court 2,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:1719,Court 9,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:1718,Court 8,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:1717,Court 7,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:1716,Court 6,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:1711,Court 1,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:38772,Butch Buchholz,Miami,UNITED STATES,USA,America/New_York,sr:complex:38678
sr:venue:17955,Court 5,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:38601,Court 3,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:16053,Cancha 1,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:17953,Court 1,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:61483,Estadio Akron de Tenis,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:17957,Court 2,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:66869,Grandstand,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:17951,Center Court,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:38597,Court 4,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:62307,Abierto Akron Zapopan,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:19629,Cancha 2,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:66867,Akron Tennis Stadium,Guadalajara,MEXICO,MEX,America/Mexico_City,sr:complex:38680
sr:venue:18037,Campo Estadio,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:38684
sr:venue:85994,Center Court,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:38684
sr:venue:85998,Court 2,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:38684
sr:venue:85996,Court 1,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:38684
sr:venue:58322,Court 12,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:38690
sr:venue:78885,Court 14,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:38690
sr:venue:16288,Court 10,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:38690
sr:venue:78769,Court 3,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:38690
sr:venue:78767,Court 2,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:38690
sr:venue:78765,Court 1,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:38690
sr:venue:78763,Center Court,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:38690
sr:venue:33834,Indoor Court 9,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:32910,Court 9 (indoor),Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:33832,Indoor Court 7,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:36527,Court 8,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:29128,Indoor C9,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:33836,Indoor Court 8,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:26631,Court 5,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:29126,Indoor C8,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:33830,Indoor Court 10,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:36421,Court 4,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:26489,Court 1,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:26487,Court 2,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:32916,Court 10 (indoor),Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:26485,Court 3,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:26483,Center Court,Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:32912,Court 7 (indoor),Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:32914,Court 8 (indoor),Anning,CHINA,CHN,Asia/Shanghai,sr:complex:38692
sr:venue:18131,Court 1,Rabat,MOROCCO,MAR,Africa/Casablanca,sr:complex:38694
sr:venue:18129,Court Central,Rabat,MOROCCO,MAR,Africa/Casablanca,sr:complex:38694
sr:venue:18135,Court 3,Rabat,MOROCCO,MAR,Africa/Casablanca,sr:complex:38694
sr:venue:18133,Court 2,Rabat,MOROCCO,MAR,Africa/Casablanca,sr:complex:38694
sr:venue:30621,Court 3,Madrid,SPAIN,ESP,Europe/Madrid,sr:complex:38698
sr:venue:1791,Arantxa Sanchez Stadium,Madrid,SPAIN,ESP,Europe/Madrid,sr:complex:38698
sr:venue:1790,Manolo Santana Stadium,Madrid,SPAIN,ESP,Europe/Madrid,sr:complex:38698
sr:venue:30587,Court 8,Madrid,SPAIN,ESP,Europe/Madrid,sr:complex:38698
sr:venue:28665,Court 4,Madrid,SPAIN,ESP,Europe/Madrid,sr:complex:38698
sr:venue:1794,Court 5,Madrid,SPAIN,ESP,Europe/Madrid,sr:complex:38698
sr:venue:1795,Court 6,Madrid,SPAIN,ESP,Europe/Madrid,sr:complex:38698
sr:venue:1792,Stadium 3,Madrid,SPAIN,ESP,Europe/Madrid,sr:complex:38698
sr:venue:1796,Court 7,Madrid,SPAIN,ESP,Europe/Madrid,sr:complex:38698
sr:venue:24208,Court 5,Houston,UNITED STATES,USA,America/Chicago,sr:complex:38704
sr:venue:46548,Court 11,Houston,UNITED STATES,USA,America/Chicago,sr:complex:38704
sr:venue:24212,Court 6,Houston,UNITED STATES,USA,America/Chicago,sr:complex:38704
sr:venue:24214,Court 8,Houston,UNITED STATES,USA,America/Chicago,sr:complex:38704
sr:venue:46546,Court 13,Houston,UNITED STATES,USA,America/Chicago,sr:complex:38704
sr:venue:24202,Court 3,Houston,UNITED STATES,USA,America/Chicago,sr:complex:38704
sr:venue:24218,Court 9,Houston,UNITED STATES,USA,America/Chicago,sr:complex:38704
sr:venue:28581,Stadium Court,Houston,UNITED STATES,USA,America/Chicago,sr:complex:38704
sr:venue:24204,Court 1,Houston,UNITED STATES,USA,America/Chicago,sr:complex:38704
sr:venue:24220,Court 7,Houston,UNITED STATES,USA,America/Chicago,sr:complex:38704
sr:venue:46458,Indoor 3,Houston,UNITED STATES,USA,America/Chicago,sr:complex:38704
sr:venue:82645,National Tennis Center - NEK - Court 02,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:22802,Court 9,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:82641,National Tennis Center - NEK - Court 04,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:82643,National Tennis Center - NEK - Court 01,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:1904,Court 5,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:1905,Court 6,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:22842,Court 7,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:30563,Court 8,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:19933,Court 2,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:82661,National Tennis Center - NEK - Court 05,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:82663,National Tennis Center - NEK - Court 06,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:1903,Court 4,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:82639,National Tennis Center - NEK - Court 03,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:18958,Court 1,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:18956,Centre Court,Budapest,HUNGARY,HUN,Europe/Budapest,sr:complex:38712
sr:venue:16067,Estadio Millennium,Estoril,PORTUGAL,PRT,Europe/Lisbon,sr:complex:38716
sr:venue:1779,Court 1,Estoril,PORTUGAL,PRT,Europe/Lisbon,sr:complex:38716
sr:venue:1778,Centralito,Estoril,PORTUGAL,PRT,Europe/Lisbon,sr:complex:38716
sr:venue:1777,Central,Estoril,PORTUGAL,PRT,Europe/Lisbon,sr:complex:38716
sr:venue:18127,Court Cascais,Estoril,PORTUGAL,PRT,Europe/Lisbon,sr:complex:38716
sr:venue:18143,Court 6,Estoril,PORTUGAL,PRT,Europe/Lisbon,sr:complex:38716
sr:venue:1782,Court 4,Estoril,PORTUGAL,PRT,Europe/Lisbon,sr:complex:38716
sr:venue:70599,Court CTE,Estoril,PORTUGAL,PRT,Europe/Lisbon,sr:complex:38716
sr:venue:1781,Court 3,Estoril,PORTUGAL,PRT,Europe/Lisbon,sr:complex:38716
sr:venue:1780,Court 2,Estoril,PORTUGAL,PRT,Europe/Lisbon,sr:complex:38716
sr:venue:21570,Court 3,Lyon,FRANCE,FRA,Europe/Paris,sr:complex:38720
sr:venue:1502,Court Central,Lyon,FRANCE,FRA,Europe/Paris,sr:complex:38720
sr:venue:1501,Court 1,Lyon,FRANCE,FRA,Europe/Paris,sr:complex:38720
sr:venue:2338,Plaine de Jeux de Gerland,Lyon,FRANCE,FRA,Europe/Paris,sr:complex:38720
sr:venue:1914,Grandstand,Stuttgart,GERMANY,DEU,Europe/Berlin,sr:complex:38722
sr:venue:1913,Enbw Court,Stuttgart,GERMANY,DEU,Europe/Berlin,sr:complex:38722
sr:venue:71581,Colosseum,Stuttgart,GERMANY,DEU,Europe/Berlin,sr:complex:38722
sr:venue:30917,Match Court 2,Stuttgart,GERMANY,DEU,Europe/Berlin,sr:complex:38722
sr:venue:16271,Mercedes Court,Stuttgart,GERMANY,DEU,Europe/Berlin,sr:complex:38722
sr:venue:30915,Center Court,Stuttgart,GERMANY,DEU,Europe/Berlin,sr:complex:38722
sr:venue:28251,Court 5,Lille,FRANCE,FRA,Europe/Paris,sr:complex:38732
sr:venue:28249,Court 3,Lille,FRANCE,FRA,Europe/Paris,sr:complex:38732
sr:venue:38734,Court 1,Lille,FRANCE,FRA,Europe/Paris,sr:complex:38732
sr:venue:28247,Center Court,Lille,FRANCE,FRA,Europe/Paris,sr:complex:38732
sr:venue:28415,Pista 6,Villena,SPAIN,ESP,Europe/Madrid,sr:complex:38882
sr:venue:28413,Pista 1,Villena,SPAIN,ESP,Europe/Madrid,sr:complex:38882
sr:venue:28411,Pista 2,Villena,SPAIN,ESP,Europe/Madrid,sr:complex:38882
sr:venue:74276,Pista Carlos Alcaraz,Villena,SPAIN,ESP,Europe/Madrid,sr:complex:38882
sr:venue:28417,Pista 7,Villena,SPAIN,ESP,Europe/Madrid,sr:complex:38882
sr:venue:38984,Indoor 1,Sophia Antipolis,FRANCE,FRA,Europe/Paris,sr:complex:38884
sr:venue:38906,Court 1,Sophia Antipolis,FRANCE,FRA,Europe/Paris,sr:complex:38884
sr:venue:38908,Court 2,Sophia Antipolis,FRANCE,FRA,Europe/Paris,sr:complex:38884
sr:venue:19701,Central,Sophia Antipolis,FRANCE,FRA,Europe/Paris,sr:complex:38884
sr:venue:26891,Stadium,Taipei,CHINESE TAIPEI,TPE,Asia/Taipei,sr:complex:38986
sr:venue:18049,Altitud (C2),Barletta,ITALY,ITA,Europe/Rome,sr:complex:38988
sr:venue:18047,I Bilanciai (C1),Barletta,ITALY,ITA,Europe/Rome,sr:complex:38988
sr:venue:39032,Pista 3,Murcia,SPAIN,ESP,Europe/Madrid,sr:complex:38990
sr:venue:62889,Pista 4,Murcia,SPAIN,ESP,Europe/Madrid,sr:complex:38990
sr:venue:39014,Pista Central,Murcia,SPAIN,ESP,Europe/Madrid,sr:complex:38990
sr:venue:39030,Pista 2,Murcia,SPAIN,ESP,Europe/Madrid,sr:complex:38990
sr:venue:57808,Cancha Central,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:39000
sr:venue:1673,Cancha 4,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:39000
sr:venue:18039,Campo 1,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:39000
sr:venue:61098,Grandstand,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:39000
sr:venue:61096,Campo Directv,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:39000
sr:venue:18041,Campo 2,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:39000
sr:venue:28501,Campo 3,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:39000
sr:venue:18063,Campo 5,Bogota,COLOMBIA,COL,America/Bogota,sr:complex:39000
sr:venue:17590,Ed Smith Stadium,Sarasota,UNITED STATES,USA,America/New_York,sr:complex:39093
sr:venue:16040,James T. Driscoll,Sarasota,UNITED STATES,USA,America/New_York,sr:complex:39093
sr:venue:16042,Pnc,Sarasota,UNITED STATES,USA,America/New_York,sr:complex:39093
sr:venue:13844,Cancha 3,San Luis de Potosi,MEXICO,MEX,America/Mexico_City,sr:complex:39095
sr:venue:15974,Estadio,San Luis de Potosi,MEXICO,MEX,America/Mexico_City,sr:complex:39095
sr:venue:82384,Grandstand,San Luis de Potosi,MEXICO,MEX,America/Mexico_City,sr:complex:39095
sr:venue:13842,Cancha 4,San Luis de Potosi,MEXICO,MEX,America/Mexico_City,sr:complex:39095
sr:venue:77215,Cancha 7,San Luis de Potosi,MEXICO,MEX,America/Mexico_City,sr:complex:39095
sr:venue:13836,Cancha Central,San Luis de Potosi,MEXICO,MEX,America/Mexico_City,sr:complex:39095
sr:venue:62949,Estadio BMW,San Luis de Potosi,MEXICO,MEX,America/Mexico_City,sr:complex:39095
sr:venue:13834,Cancha 8,San Luis de Potosi,MEXICO,MEX,America/Mexico_City,sr:complex:39095
sr:venue:28495,Court 7,Tunis,TUNISIA,TUN,Africa/Tunis,sr:complex:39097
sr:venue:13894,Court Central,Tunis,TUNISIA,TUN,Africa/Tunis,sr:complex:39097
sr:venue:13910,Court 5,Tunis,TUNISIA,TUN,Africa/Tunis,sr:complex:39097
sr:venue:71123,Court 6,Tunis,TUNISIA,TUN,Africa/Tunis,sr:complex:39097
sr:venue:13896,Court 1,Tunis,TUNISIA,TUN,Africa/Tunis,sr:complex:39097
sr:venue:28499,Court 9,Tunis,TUNISIA,TUN,Africa/Tunis,sr:complex:39097
sr:venue:71095,Court Aziz Zouhir,Tunis,TUNISIA,TUN,Africa/Tunis,sr:complex:39097
sr:venue:15335,CENTER COURT,Helsinki,FINLAND,FIN,Europe/Helsinki,sr:complex:39167
sr:venue:32872,Court 7,Helsinki,FINLAND,FIN,Europe/Helsinki,sr:complex:39167
sr:venue:22564,Court 8,Helsinki,FINLAND,FIN,Europe/Helsinki,sr:complex:39167
sr:venue:32874,Court 6,Helsinki,FINLAND,FIN,Europe/Helsinki,sr:complex:39167
sr:venue:25656,Court 1,Helsinki,FINLAND,FIN,Europe/Helsinki,sr:complex:39167
sr:venue:25654,Court 4,Helsinki,FINLAND,FIN,Europe/Helsinki,sr:complex:39167
sr:venue:15321,Court 3,Helsinki,FINLAND,FIN,Europe/Helsinki,sr:complex:39167
sr:venue:15353,Court 9,Helsinki,FINLAND,FIN,Europe/Helsinki,sr:complex:39167
sr:venue:18035,Show Court,Gwangju,"KOREA, REPUBLIC OF",KOR,Asia/Seoul,sr:complex:39377
sr:venue:77415,Court 8,Gwangju,"KOREA, REPUBLIC OF",KOR,Asia/Seoul,sr:complex:39377
sr:venue:18033,Center Court,Gwangju,"KOREA, REPUBLIC OF",KOR,Asia/Seoul,sr:complex:39377
sr:venue:70985,Indoor 4,Gwangju,"KOREA, REPUBLIC OF",KOR,Asia/Seoul,sr:complex:39377
sr:venue:39405,Court 2,Gwangju,"KOREA, REPUBLIC OF",KOR,Asia/Seoul,sr:complex:39377
sr:venue:18059,Court 1,Gwangju,"KOREA, REPUBLIC OF",KOR,Asia/Seoul,sr:complex:39377
sr:venue:75008,Court 5,Gwangju,"KOREA, REPUBLIC OF",KOR,Asia/Seoul,sr:complex:39377
sr:venue:66485,Court 4,Gwangju,"KOREA, REPUBLIC OF",KOR,Asia/Seoul,sr:complex:39377
sr:venue:70983,Indoor 2,Gwangju,"KOREA, REPUBLIC OF",KOR,Asia/Seoul,sr:complex:39377
sr:venue:18061,Court 3,Gwangju,"KOREA, REPUBLIC OF",KOR,Asia/Seoul,sr:complex:39377
sr:venue:14036,Court 3,Samarkand,UZBEKISTAN,UZB,Asia/Tashkent,sr:complex:39379
sr:venue:14038,Court 4,Samarkand,UZBEKISTAN,UZB,Asia/Tashkent,sr:complex:39379
sr:venue:14032,Court 1,Samarkand,UZBEKISTAN,UZB,Asia/Tashkent,sr:complex:39379
sr:venue:14034,Court 2,Samarkand,UZBEKISTAN,UZB,Asia/Tashkent,sr:complex:39379
sr:venue:14030,Center Court,Samarkand,UZBEKISTAN,UZB,Asia/Tashkent,sr:complex:39379
sr:venue:22738,Stauwehrhalle,Heilbronn,GERMANY,DEU,Europe/Berlin,sr:complex:39381
sr:venue:14064,Court 3,Heilbronn,GERMANY,DEU,Europe/Berlin,sr:complex:39381
sr:venue:14028,Court 2,Heilbronn,GERMANY,DEU,Europe/Berlin,sr:complex:39381
sr:venue:16157,Court 7,Heilbronn,GERMANY,DEU,Europe/Berlin,sr:complex:39381
sr:venue:29526,Court 4,Heilbronn,GERMANY,DEU,Europe/Berlin,sr:complex:39381
sr:venue:14024,Hortkorn Court,Heilbronn,GERMANY,DEU,Europe/Berlin,sr:complex:39381
sr:venue:14026,Court 1,Heilbronn,GERMANY,DEU,Europe/Berlin,sr:complex:39381
sr:venue:23888,Court 7,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:23892,Court Central,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:23894,Court 9,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:39393,Court 4,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:80157,Indoor 3,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:21560,Estadio CIF,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:21562,Court Lisboa,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:80153,Indoor 1,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:21564,Court Belem,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:23902,Court 8,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:80155,Indoor 2,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:21566,Court 5,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:28353,Court 6,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:39385,Center Court,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:39387,Court 1,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:39389,Court 2,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:39391,Court 3,Lisbon,PORTUGAL,PRT,Europe/Lisbon,sr:complex:39383
sr:venue:21712,Alaaddin Karagoz,Antalya,TURKIYE,TUR,Europe/Istanbul,sr:complex:39493
sr:venue:21714,Duygu Aksit Oal,Antalya,TURKIYE,TUR,Europe/Istanbul,sr:complex:39493
sr:venue:1962,Match Court 2,Washington,UNITED STATES,USA,America/New_York,sr:complex:39503
sr:venue:8839,Grandstand,Washington,UNITED STATES,USA,America/New_York,sr:complex:39503
sr:venue:2463,Court 3,Washington,UNITED STATES,USA,America/New_York,sr:complex:39503
sr:venue:43938,Court 5,Washington,UNITED STATES,USA,America/New_York,sr:complex:39503
sr:venue:43936,Court 4,Washington,UNITED STATES,USA,America/New_York,sr:complex:39503
sr:venue:1958,Match Court 1,Washington,UNITED STATES,USA,America/New_York,sr:complex:39503
sr:venue:2455,Center Court,Washington,UNITED STATES,USA,America/New_York,sr:complex:39503
sr:venue:1956,Stadium,Washington,UNITED STATES,USA,America/New_York,sr:complex:39503
sr:venue:1957,John Harris Court,Washington,UNITED STATES,USA,America/New_York,sr:complex:39503
sr:venue:18547,Stadium,Los Cabos,MEXICO,MEX,America/Mexico_City,sr:complex:39505
sr:venue:18533,P 1,Los Cabos,MEXICO,MEX,America/Mexico_City,sr:complex:39505
sr:venue:32315,Estadio Pegaso,Los Cabos,MEXICO,MEX,America/Mexico_City,sr:complex:39505
sr:venue:22188,P2,Los Cabos,MEXICO,MEX,America/Mexico_City,sr:complex:39505
sr:venue:21950,Center Court,Los Cabos,MEXICO,MEX,America/Mexico_City,sr:complex:39505
sr:venue:42902,Court 2,Lausanne,SWITZERLAND,CHE,Europe/Zurich,sr:complex:39507
sr:venue:42900,Court 1,Lausanne,SWITZERLAND,CHE,Europe/Zurich,sr:complex:39507
